open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
80.0,81.51,75.68,78.03,46253900.0,603650.SH,20260625,彤程新材,NA,CNY
77.5,85.83,76.5,85.83,35882500.0,603650.SH,20260626,彤程新材,NA,CNY
90.0,94.41,89.9,94.41,61133700.0,603650.SH,20260629,彤程新材,NA,CNY
93.99,98.44,88.15,97.98,53669000.0,603650.SH,20260630,彤程新材,NA,CNY
96.12,102.28,91.08,92.49,48179400.0,603650.SH,20260701,彤程新材,NA,CNY
87.45,100.68,83.24,97.71,57984400.0,603650.SH,20260702,彤程新材,NA,CNY
94.82,97.0,88.01,89.08,41995100.0,603650.SH,20260703,彤程新材,NA,CNY
90.44,92.3,82.7,83.69,35829400.0,603650.SH,20260706,彤程新材,NA,CNY
82.98,86.9,80.8,84.87,27044600.0,603650.SH,20260707,彤程新材,NA,CNY
84.86,86.2,79.85,83.07,22035400.0,603650.SH,20260708,彤程新材,NA,CNY
84.7,89.95,83.0,89.56,32814300.0,603650.SH,20260709,彤程新材,NA,CNY
90.92,92.85,82.56,82.75,40044000.0,603650.SH,20260710,彤程新材,NA,CNY
81.54,83.99,79.29,79.62,25829900.0,603650.SH,20260713,彤程新材,NA,CNY
78.62,79.95,74.79,78.89,24900100.0,603650.SH,20260714,彤程新材,NA,CNY
80.6,80.95,73.81,74.45,19021700.0,603650.SH,20260715,彤程新材,NA,CNY
71.51,74.58,69.55,69.98,21132200.0,603650.SH,20260716,彤程新材,NA,CNY
69.26,71.8,67.5,67.5,24162300.0,603650.SH,20260717,彤程新材,NA,CNY
68.85,69.42,60.75,60.75,26430700.0,603650.SH,20260720,彤程新材,NA,CNY
61.0,66.5,56.13,66.5,31115600.0,603650.SH,20260721,彤程新材,NA,CNY
65.0,68.79,64.75,66.17,25544100.0,603650.SH,20260722,彤程新材,NA,CNY
66.4,66.8,63.28,64.11,15674800.0,603650.SH,20260723,彤程新材,NA,CNY
62.88,65.2,62.35,63.44,15176600.0,603650.SH,20260724,彤程新材,NA,CNY
63.11,65.65,61.12,65.26,17081800.0,603650.SH,20260727,彤程新材,NA,CNY
67.25,68.87,63.7,64.72,38147300.0,603650.SH,20260728,彤程新材,NA,CNY
63.92,64.18,58.25,59.08,32742300.0,603650.SH,20260729,彤程新材,NA,CNY
57.86,58.86,53.44,53.73,25895700.0,603650.SH,20260730,彤程新材,NA,CNY
56.97,58.2,54.13,54.19,23378500.0,603650.SH,20260731,彤程新材,NA,CNY
